"","x"
"29044",0.9999815
"29045",-0.850619281
"29046",-0.118453308
"29047",0.770015012
"29048",0.973735956
"29049",0.997278169
"29050",-0.617019331
"29051",-0.237883445
"29052",-0.014632221
"29053",0.432538319
"29054",0.61240908
"29055",0.735526828
"29056",0.830707642
"29057",0.211061499
"29058",0.33705346
"29059",0.983278907
"29060",0.99995849
"29061",0.999999829
"29062",1
"29063",1
"29064",0.231083046
"29065",0.482736462
"29066",0.99969166
"29067",0.99999476
"29068",0.99999994
"29069",0.999999999
"29070",1
"29071",-0.326652502
"29072",0.360249684
"29073",0.797061856
"29074",0.998617107
"29075",0.999724057
"29076",0.999952858
"29077",-0.955502906
"29078",-0.007168766
"29079",0.712321293
"29080",0.954238075
"29081",0.992273702
"29082",0.999820975
"29083",0.13193577
"29084",0.999349562
"29085",0.999988307
"29086",0.999999857
"29087",1
"29088",0.082392432
"29089",0.99397708
"29090",0.999220677
"29091",0.99987969
"29092",-0.980052921
"29093",0.906624834
"29094",0.999434837
"29095",0.99996183
"29096",0.999996737
"29097",0.99999978
"29098",-0.01699614
"29099",0.242011925
"29100",0.408645107
"29101",0.58943814
"29102",0.837270158
"29103",0.945859822
"29104",-0.023292295
"29105",0.418150021
"29106",0.849867876
"29107",0.981241225
"29108",0.999725505
"29109",0.999963731
"29110",0.999996054
"29111",-0.159881851
"29112",0.29079902
"29113",0.70529489
"29114",0.983216019
"29115",0.99670395
"29116",0.999259761
"29117",0.999856206
"29118",-0.311864464
"29119",0.253768035
"29120",0.745739733
"29121",0.951915844
"29122",0.990750303
"29123",0.999723472
"29124",0.999956023
"29125",0.337358616
"29126",0.875147417
"29127",0.964850243
"29128",0.989913733
"29129",0.997504883
"29130",0.999307495
"29131",0.999830374
"29132",-0.60082574
"29133",-0.246329685
"29134",0.189130408
"29135",0.382316342
"29136",0.561055294
"29137",0.688819784
"29138",0.792198945
"29139",0.284311729
"29140",0.634250111
"29141",0.839934527
"29142",0.951053451
"29143",0.996073543
"29144",0.998850987
"29145",0.999701986
"29146",-0.986361362
"29147",0.033159717
"29148",0.844685467
"29149",0.988045988
"29150",0.998918604
"29151",0.999922732
"29152",0.999993048
"29153",-0.397826385
"29154",0.726407273
"29155",0.954282362
"29156",0.998910166
"29157",0.999819373
"29158",0.999974818
"29159",0.998282536
"29160",0.999791389
"29161",0.999969569
"29162",0.99999631
"29163",0.291886254
"29164",0.74562936
"29165",0.999913659
"29166",0.999995632
"29167",0.999999713
"29168",0.999999985
"29169",0.162843026
"29170",0.561897693
"29171",0.934723323
"29172",0.995738088
"29173",0.999668727
"29174",0.999998448
"29175",0.999999906
"29176",0.382890454
"29177",0.755453021
"29178",0.964424299
"29179",0.997192558
"29180",0.999735594
"29181",0.999980228
"29182",0.999998145
"29183",0.999999861
"29184",-0.892944967
"29185",-0.620332626
"29186",-0.368289237
"29187",0.31337628
"29188",0.601764801
"29189",0.775910866
"29190",0.886777784
"29191",0.268636851
"29192",0.956855768
"29193",0.998767582
"29194",0.999952839
"29195",0.999998681
"29196",0.99999995
"29197",-0.883693924
"29198",-0.301426913
"29199",0.647048976
"29200",0.982584841
"29201",0.994345317
"29202",0.223809646
"29203",0.224324762
"29204",0.227319793
"29205",0.251370796
"29206",0.378035097
"29207",0.741684539
"29208",0.946467079
"29209",0.992952583
"29210",0.440609496
"29211",0.983955933
"29212",0.999834869
"29213",0.999997494
"29214",0.999999975
"29215",1
"29216",0.026516246
"29217",0.776408302
"29218",0.908354179
"29219",0.987332984
"29220",0.995575329
"29221",0.890103331
"29222",0.999461303
"29223",0.999999995
"29224",1
"29225",1
"29226",-0.813585821
"29227",0.069931264
"29228",0.855853883
"29229",0.952102882
"29230",0.986215673
"29231",0.995624924
"29232",0.998760576
"29233",-0.63288867
"29234",-0.509930542
"29235",0.921451965
"29236",0.999799507
"29237",0.999999998
"29238",1
"29239",1
"29240",-0.64571255
"29241",0.02408328
"29242",0.502656786
"29243",0.822919984
"29244",0.982420124
"29245",0.994382686
"29246",0.998399458
"29247",-0.344068686
"29248",-0.135797438
"29249",0.490100304
"29250",0.991531588
"29251",0.999218179
"29252",0.999911506
"29253",0.999991876
"29254",-0.503960444
"29255",0.995619571
"29256",0.999664355
"29257",0.999979952
"29258",0.999998468
"29259",0.999999909
"29260",-0.504978194
"29261",0.51659612
"29262",0.999992879
"29263",0.999999971
"29264",1
"29265",1
"29266",0.406268504
"29267",0.700315868
"29268",0.957645531
"29269",0.999796181
"29270",0.999987953
"29271",0.999999088
"29272",0.999999946
"29273",0.337339426
"29274",0.956350189
"29275",0.998944894
"29276",0.999965736
"29277",0.9999992
"29278",0.999999974
"29279",0.235657617
"29280",0.674040983
"29281",0.91799975
"29282",0.997915439
"29283",0.999952265
"29284",-0.963583115
"29285",-0.174288525
"29286",0.598725648
"29287",0.927692354
"29288",0.986846787
"29289",0.998023271
"29290",0.999650842
"29291",0.999947813
"29292",-0.771682119
"29293",-0.229903487
"29294",0.142054815
"29295",0.505225385
"29296",0.732178608
"29297",0.873268136
"29298",0.938318114
"29299",0.972534314
"29300",0.464808978
"29301",0.815938445
"29302",0.939003295
"29303",0.982697122
"29304",0.994597645
"29305",0.99849836
"29306",-0.070448852
"29307",0.977289945
"29308",0.999830691
"29309",0.999983754
"29310",0.999998755
"29311",-0.275878065
"29312",0.994529225
"29313",0.999612651
"29314",0.999978811
"29315",0.999998506
"29316",-0.587297347
"29317",-0.171166147
"29318",0.065913297
"29319",0.316537943
"29320",0.512910688
"29321",0.679646843
"29322",0.788454755
"29323",0.869034094
"29324",0.683089779
"29325",0.925301439
"29326",0.969180713
"29327",0.988897051
"29328",0.995706454
"29329",0.998495608
"29330",0.374129183
"29331",0.901729846
"29332",0.995591481
"29333",0.99977499
"29334",0.999991427
"29335",0.999999565
"29336",0.999999983
"29337",0.368788212
"29338",0.958588222
"29339",0.992076743
"29340",0.998741955
"29341",0.999766421
"29342",0.99996313
"29343",0.350095763
"29344",0.955591995
"29345",0.991183803
"29346",0.998542183
"29347",0.999719161
"29348",0.999953844
"29349",0.074670252
"29350",0.58948478
"29351",0.904095322
"29352",0.987099453
"29353",0.998077702
"29354",0.999763976
"29355",0.999995739
"29356",-0.145340431
"29357",0.221427979
"29358",0.559649541
"29359",0.763209225
"29360",0.887711067
"29361",0.944969467
"29362",0.975245593
"29363",-0.925860812
"29364",0.025924669
"29365",0.672524632
"29366",0.985788526
"29367",0.997466292
"29368",0.999476975
"29369",0.999907277
"29370",0.087746995
"29371",0.530081643
"29372",0.84248994
"29373",0.96832071
"29374",0.993420381
"29375",0.998852472
"29376",0.999767817
"29377",0.999959731
"29378",-0.588694024
"29379",0.195230382
"29380",0.995615048
"29381",0.999738305
"29382",0.999988113
"29383",0.999999292
"29384",0.999999968
"29385",0.124893482
"29386",0.599258291
"29387",0.969733479
"29388",0.999017919
"29389",0.999958255
"29390",0.999998691
"29391",0.999999944
"29392",-0.067067258
"29393",0.421520712
"29394",0.864127534
"29395",0.98436362
"29396",0.999974847
"29397",0.999997433
"29398",-0.566378865
"29399",0.181038492
"29400",0.763213559
"29401",0.962151597
"29402",0.993600762
"29403",-0.254308401
"29404",0.927484752
"29405",0.997970836
"29406",0.999999929
"29407",0.873089784
"29408",0.999950083
"29409",0.999999225
"29410",0.999999983
"29411",1
"29412",-0.771294145
"29413",-0.118082559
"29414",0.961377242
"29415",0.995007377
"29416",0.999479267
"29417",0.999933941
"29418",0.999993127
"29419",0.421012136
"29420",0.690496792
"29421",0.964479168
"29422",0.999906471
"29423",0.999995946
"29424",0.99999999
"29425",-0.996620875
"29426",0.245958897
"29427",0.955661271
"29428",0.998761055
"29429",0.999999999
"29430",0.327648153
"29431",0.593705148
"29432",0.860831914
"29433",0.975127037
"29434",0.995521367
"29435",0.999334594
"29436",0.999982813
"29437",-0.179619615
"29438",-0.178859047
"29439",-0.150423978
"29440",0.402278412
"29441",0.819775544
"29442",0.969217561
"29443",-0.923109893
"29444",-0.076106835
"29445",0.575271617
"29446",0.897098093
"29447",0.998831222
"29448",0.443828807
"29449",0.801542673
"29450",0.997314514
"29451",0.999717722
"29452",0.999976195
"29453",0.999997508
"29454",-0.246549042
"29455",0.387683664
"29456",0.973901257
"29457",0.995642024
"29458",0.999396773
"29459",0.99998633
"29460",0.210748484
"29461",0.67243006
"29462",0.977289699
"29463",0.999279688
"29464",0.999999071
"29465",0.999999961
"29466",0.999999999
"29467",-0.283568213
"29468",0.13041815
"29469",0.781243801
"29470",0.979549322
"29471",0.997956453
"29472",0.9998386
"29473",0.999984101
"29474",0.999998746
"29475",0.684836727
"29476",0.849538831
"29477",0.945695736
"29478",0.980392393
"29479",0.99785926
"29480",0.99933466
"29481",-0.082699987
"29482",0.828854926
"29483",0.9906525
"29484",0.999395945
"29485",0.999970141
"29486",0.99999808
"29487",0.999999905
"29488",0.228234008
"29489",0.578819299
"29490",0.908773696
"29491",0.998938655
"29492",-0.349944011
"29493",-0.074257142
"29494",0.838562439
"29495",0.999838247
"29496",0.999995909
"29497",0.999999857
"29498",0.999999996
"29499",-0.973252491
"29500",-0.759164844
"29501",-0.279794934
"29502",0.466133305
"29503",0.843196062
"29504",0.966070299
"29505",0.998369541
"29506",-0.133973033
"29507",0.360615517
"29508",0.960667841
"29509",0.99258078
"29510",0.998837245
"29511",0.999786566
"29512",0.999966726
"29513",-0.144908266
"29514",0.760921503
"29515",0.954599841
"29516",0.991336434
"29517",0.998629895
"29518",0.999746584
"29519",0.999960167
"29520",-0.996839452
"29521",0.146329561
"29522",0.942064198
"29523",0.998246
"29524",0.999997931
"29525",0.999999917
"29526",0.999999998
"29527",0.381209475
"29528",0.981058747
"29529",0.999999805
"29530",1
"29531",1
"29532",-0.999933528
"29533",0.537433626
"29534",0.997526773
"29535",0.999993983
"29536",0.999999975
"29537",1
"29538",1
"29539",1
"29540",-0.682836136
"29541",0.037539668
"29542",0.720903358
"29543",0.868159175
"29544",0.944855097
"29545",0.975624117
"29546",0.990134467
"29547",-0.557121218
"29548",-0.211847318
"29549",-0.017792032
"29550",0.195875254
"29551",0.376306958
"29552",0.545522101
"29553",0.669200973
"29554",0.772108626
"29555",-0.059915434
"29556",0.418632688
"29557",0.880034841
"29558",0.988582211
"29559",0.99877902
"29560",0.999895622
"29561",0.999988944
"29562",0.999999056
"29563",-0.235069848
"29564",0.21261174
"29565",0.770795362
"29566",0.970394854
"29567",0.996034641
"29568",0.999570694
"29569",0.999943669
"29570",0.999993918
"29571",-0.056971353
"29572",0.867614559
"29573",0.997560698
"29574",0.99994212
"29575",0.999999977
"29576",1
"29577",0.549699514
"29578",0.91143201
"29579",0.992267229
"29580",0.999234859
"29581",0.999939873
"29582",0.999999537
"29583",-0.939585526
"29584",-0.029197618
"29585",0.999545863
"29586",0.999923655
"29587",-0.919632416
"29588",-0.010173809
"29589",0.630346416
"29590",0.996280721
"29591",0.999172505
"29592",0.999840804
"29593",-0.787378521
"29594",-0.126931729
"29595",0.308949172
"29596",0.669179481
"29597",0.850029493
"29598",0.940933656
"29599",0.975411905
"29600",-0.802527454
"29601",-0.308305832
"29602",0.056761409
"29603",0.436847664
"29604",0.849771207
"29605",0.926178781
"29606",0.966899292
"29607",-0.725479324
"29608",0.051243479
"29609",0.473296208
"29610",0.770574177
"29611",0.902357013
"29612",0.963472169
"29613",0.994672287
"29614",-0.039347211
"29615",0.552740992
"29616",0.885320556
"29617",0.971662104
"29618",0.9986202
"29619",0.999717996
"29620",-0.601486088
"29621",0.083523288
"29622",0.734134247
"29623",0.937479799
"29624",0.988370075
"29625",0.997540885
"29626",0.999553817
"29627",-0.203958844
"29628",0.140742117
"29629",0.61901577
"29630",0.916150646
"29631",0.997218732
"29632",0.999469147
"29633",0.999913701
"29634",-0.320748478
"29635",0.005399927
"29636",0.560425206
"29637",0.913750179
"29638",0.984787607
"29639",0.997841043
"29640",0.999639279
"29641",0.999949297
"29642",-0.770648558
"29643",-0.277380809
"29644",0.066735124
"29645",0.423737065
"29646",0.66621977
"29647",0.830367454
"29648",0.912287496
"29649",0.958441347
"29650",-0.267175916
"29651",0.31215383
"29652",0.989539627
"29653",0.999008245
"29654",0.999992993
"29655",0.999999474
"29656",-0.563817806
"29657",0.17074938
"29658",0.747240972
"29659",0.956892179
"29660",0.992306523
"29661",0.998859755
"29662",0.999800905
"29663",0.99997061
"29664",-0.664642839
"29665",-0.059043209
"29666",0.934308693
"29667",0.998879042
"29668",0.999973638
"29669",0.999999568
"29670",0.99999999
"29671",-0.710926318
"29672",-0.505634862
"29673",0.781844749
"29674",0.996583405
"29675",0.999931769
"29676",0.999999066
"29677",0.999999981
"29678",1
"29679",0.032680265
"29680",0.27526497
"29681",0.753335575
"29682",0.969860329
"29683",0.999661637
"29684",0.999960845
"29685",0.999996317
"29686",-0.84058573
"29687",-0.572408782
"29688",0.912869962
"29689",0.999509584
"29690",0.999995843
"29691",0.999999978
"29692",1
"29693",1
"29694",-0.086060437
"29695",0.331906444
"29696",0.757566908
"29697",0.953443617
"29698",0.9911226
"29699",0.999742081
"29700",0.999959614
"29701",-0.030244078
"29702",0.20358037
"29703",0.48791187
"29704",0.702320274
"29705",0.852946901
"29706",0.967453711
"29707",-0.644300542
"29708",0.01388789
"29709",0.544629759
"29710",0.865057953
"29711",0.961590791
"29712",0.990758408
"29713",0.997510554
"29714",0.999410566
"29715",-0.926494667
"29716",-0.36768138
"29717",0.20637193
"29718",0.697066191
"29719",0.89700767
"29720",0.99107878
"29721",0.417848447
"29722",0.716028527
"29723",0.910159484
"29724",0.996518936
"29725",0.999980431
"29726",0.463102725
"29727",0.643863526
"29728",0.995681968
"29729",0.999989422
"29730",0.999999956
"29731",1
"29732",1
"29733",-0.660384813
"29734",0.044305353
"29735",0.417021405
"29736",0.707502017
"29737",0.856993254
"29738",0.937862385
"29739",0.988067464
"29740",-0.147968787
"29741",0.490687399
"29742",0.858808297
"29743",0.991471969
"29744",0.997830516
"29745",0.999517275
"29746",0.228919825
"29747",0.999974708
"29748",0.999999449
"29749",0.999999983
"29750",1
"29751",0.283405314
"29752",0.495633834
"29753",0.770486582
"29754",0.97710972
"29755",0.993208589
"29756",0.998233173
"29757",-0.299102426
"29758",-0.034515842
"29759",0.150519405
"29760",0.556151194
"29761",0.718374119
"29762",0.823001598
"29763",0.897407717
"29764",-0.064391297
"29765",0.13514701
"29766",0.366627179
"29767",0.655770164
"29768",0.841629597
"29769",0.941223476
"29770",0.97753749
"29771",0.992356919
"29772",0.338779802
"29773",0.492799427
"29774",0.627714232
"29775",0.780363454
"29776",0.883301173
"29777",0.947540713
"29778",0.990061354
"29779",0.20265
"29780",0.202651753
"29781",0.249440049
"29782",0.914293007
"29783",0.99954925
"29784",0.999999984
"29785",-0.213386717
"29786",0.449180299
"29787",0.791289309
"29788",0.945280874
"29789",0.985225598
"29790",0.996570215
"29791",-0.490139554
"29792",-0.467727464
"29793",-0.379538418
"29794",-0.005659127
"29795",0.980470798
"29796",0.996696513
"29797",-0.942570721
"29798",-0.845373781
"29799",-0.631431394
"29800",-0.112147377
"29801",0.455196202
"29802",0.821641108
"29803",0.94427306
"29804",0.985214798
"29805",-0.441116507
"29806",-0.297353973
"29807",-0.134944584
"29808",0.13141209
"29809",0.670414174
"29810",0.825630432
"29811",0.841559764
"29812",0.923815913
"29813",0.963130116
"29814",-0.606402082
"29815",-0.588985815
"29816",-0.520279773
"29817",-0.20387735
"29818",0.968284792
"29819",0.994506393
"29820",-0.902458617
"29821",-0.83069237
"29822",-0.680347917
"29823",-0.288907595
"29824",0.242679423
"29825",0.700093782
"29826",0.893648208
"29827",0.96859679
"29828",-0.219444454
"29829",0.364344608
"29830",0.801911779
"29831",0.960124177
"29832",0.991489181
"29833",0.998461975
"29834",-0.517911989
"29835",-0.407122494
"29836",-0.290673819
"29837",-0.093352061
"29838",0.14290088
"29839",0.417425358
"29840",0.630693092
"29841",0.794639686
"29842",-0.039851645
"29843",0.160425007
"29844",0.390887024
"29845",0.673730273
"29846",0.851765899
"29847",-0.378096999
"29848",-0.019886757
"29849",0.999960926
"29850",0.999999905
"29851",1
"29852",1
"29853",0.657740193
"29854",0.951255086
"29855",0.994091584
"29856",0.999442073
"29857",0.999935543
"29858",0.999993949
"29859",0.41697
"29860",0.416970592
"29861",0.470736733
"29862",0.977301515
"29863",0.999942614
"29864",0.999999764
"29865",-0.107788993
"29866",-0.097992583
"29867",0.064471273
"29868",0.704930723
"29869",0.979571311
"29870",0.998605904
"29871",0.999927758
"29872",0.336393353
"29873",0.935105129
"29874",0.999876605
"29875",0.999993981
"29876",0.99999978
"29877",-0.802781313
"29878",-0.754253057
"29879",-0.624861478
"29880",-0.221739862
"29881",0.793456346
"29882",0.940273456
"29883",0.985710884
"29884",-0.180759882
"29885",-0.169051271
"29886",0.998821711
"29887",0.999999988
"29888",1
"29889",1
"29890",0.048560148
"29891",0.735327875
"29892",0.951678485
"29893",0.993495782
"29894",0.998978593
"29895",-0.252655768
"29896",0.12339722
"29897",0.361902635
"29898",0.7559489
"29899",0.863188142
"29900",0.930837437
"29901",0.844429306
"29902",0.938930491
"29903",0.979170366
"29904",0.070201868
"29905",0.226680536
"29906",0.39171966
"29907",0.526938914
"29908",0.651747753
"29909",0.742676454
"29910",-0.035885715
"29911",0.497420665
"29912",0.972374506
"29913",0.995544272
"29914",0.999171228
"29915",0.999869225
"29916",-0.906032572
"29917",-0.384418938
"29918",0.146959249
"29919",0.654353186
"29920",0.878779729
"29921",0.965198961
"29922",-0.912953723
"29923",-0.899012113
"29924",-0.832161654
"29925",0.011052096
"29926",0.611700847
"29927",0.903903954
"29928",-0.69594429
"29929",-0.332344777
"29930",0.264930059
"29931",0.735891866
"29932",0.936548398
"29933",0.984224506
"29934",0.122476429
"29935",0.137141809
"29936",0.241160919
"29937",0.682683141
"29938",0.948702512
"29939",0.999953039
"29940",0.331614664
"29941",0.381955927
"29942",0.991877738
"29943",0.999695179
"29944",0.999999694
"29945",0.999999992
"29946",-0.330970466
"29947",0.072913885
"29948",0.991161718
"29949",0.999565466
"29950",0.999972339
"29951",0.999998648
"29952",-0.574339956
"29953",-0.569929873
"29954",0.994415498
"29955",0.999999944
"29956",1
"29957",1
"29958",-0.101316634
"29959",0.116357205
"29960",0.352698139
"29961",0.828778206
"29962",0.933388158
"29963",0.973403675
"29964",0.990513424
"29965",-0.35034
"29966",-0.350337564
"29967",-0.34933955
"29968",-0.144364559
"29969",0.981993113
"29970",0.999924826
"29971",-0.265874237
"29972",-0.106469307
"29973",0.402087089
"29974",0.854326981
"29975",0.937233513
"29976",0.976153672
"29977",-0.78885391
"29978",-0.677672006
"29979",-0.363806624
"29980",0.626801735
"29981",0.863067007
"29982",0.959053389
"29983",0.152654433
"29984",0.268289598
"29985",0.630366444
"29986",0.918795881
"29987",0.966378779
"29988",0.987698272
"29989",-0.249085992
"29990",-0.226636104
"29991",0.068852287
"29992",0.467738571
"29993",0.822749503
"29994",0.988411447
"29995",0.067931151
"29996",0.117142509
"29997",0.782885343
"29998",0.960958753
"29999",0.995153056
"30000",0.999298929
"30001",0.999916114
"30002",0.466451085
"30003",0.651313446
"30004",0.810841235
"30005",0.930700254
"30006",0.976511125
"30007",0.993287069
"30008",0.997901094
"30009",0.999416711
"30010",0.066055878
"30011",0.387617902
"30012",0.946649251
"30013",0.997572146
"30014",0.999922563
"30015",0.999996668
"30016",0.999999894
"30017",0.150485159
"30018",0.558007253
"30019",0.943409845
"30020",0.981579646
"30021",0.994734644
"30022",-0.310570528
"30023",-0.212338609
"30024",0.640805216
"30025",0.911372584
"30026",0.984583692
"30027",0.997007706
"30028",0.999507912
"30029",-0.794588315
"30030",-0.776790619
"30031",-0.662107591
"30032",-0.016673556
"30033",0.744320471
"30034",0.996053771
"30035",0.999587487
"30036",-0.733127585
"30037",-0.335324196
"30038",0.233441389
"30039",0.475942312
"30040",0.677493984
"30041",0.802061891
"30042",0.887729267
"30043",-0.442720986
"30044",0.999997596
"30045",0.999999978
"30046",1
"30047",-0.558228835
"30048",-0.537128664
"30049",-0.287957655
"30050",0.697636351
"30051",0.975765646
"30052",0.998757013
"30053",0.999995875
"30054",-0.494818442
"30055",-0.065957096
"30056",0.999877624
"30057",0.999999443
"30058",0.999999996
"30059",1
"30060",0.211510963
"30061",0.221870585
"30062",0.284957883
"30063",0.59618238
"30064",0.904541759
"30065",0.988441761
"30066",0.999833769
"30067",-0.399174636
"30068",-0.382763064
"30069",-0.306115671
"30070",0.99833227
"30071",0.479166259
"30072",0.651362387
"30073",0.842244695
"30074",0.960141281
"30075",0.998167638
"30076",-0.5829502
"30077",-0.49427301
"30078",-0.304553339
"30079",0.134431111
"30080",0.586297657
"30081",0.865912857
"30082",0.958017134
"30083",0.988786129
"30084",-0.366984067
"30085",0.791441234
"30086",0.99999999
"30087",1
"30088",-0.333686545
"30089",-0.327418416
"30090",0.861323338
"30091",0.995710624
"30092",0.999997641
"30093",0.999999953
"30094",-0.62168
"30095",-0.621679559
"30096",-0.621572734
"30097",-0.578704381
"30098",0.787040408
"30099",0.999404496
"30100",0.999997548
"30101",0.999999994
"30102",-0.444931671
"30103",-0.287379923
"30104",0.295448749
"30105",0.879408626
"30106",0.998518969
"30107",0.999825628
"30108",0.999983293
"30109",0.038197064
"30110",0.044578463
"30111",0.633326272
"30112",0.998562158
"30113",0.999994074
"30114",0.999999986
"30115",1
"30116",1
"30117",-0.531266466
"30118",-0.278757586
"30119",0.340022576
"30120",0.597337315
"30121",0.759304496
"30122",0.869114749
"30123",0.06419721
"30124",0.993389282
"30125",0.999713862
"30126",0.999983761
"30127",0.9999993
"30128",-0.354659471
"30129",-0.337755722
"30130",0.514945757
"30131",0.999976661
"30132",0.999999898
"30133",0.999999999
"30134",1
"30135",-0.104219998
"30136",-0.059933976
"30137",0.999999358
"30138",0.999999997
"30139",1
"30140",-0.529959916
"30141",-0.526347754
"30142",-0.104950347
"30143",0.985126486
"30144",0.999907595
"30145",0.999999651
"30146",0.999999998
"30147",-0.510314827
"30148",-0.480602485
"30149",-0.280134377
"30150",0.491537135
"30151",0.918338824
"30152",0.992154587
"30153",0.046695966
"30154",0.843666726
"30155",0.961483121
"30156",0.998304775
"30157",0.999673732
"30158",-0.36019347
"30159",0.061717295
"30160",0.833812996
"30161",0.983972374
"30162",0.998897193
"30163",0.999904946
"30164",-0.847856925
"30165",-0.52752124
"30166",0.800856225
"30167",0.964504608
"30168",0.993118856
"30169",0.998875335
"30170",-0.129484321
"30171",-0.066939103
"30172",0.253342302
"30173",0.825409487
"30174",0.976655119
"30175",0.999975763
"30176",-0.152820324
"30177",0.241506347
"30178",0.688493642
"30179",0.911845229
"30180",0.995868959
"30181",0.999196199
"30182",-0.711033884
"30183",-0.639418244
"30184",-0.317982366
"30185",0.498427176
"30186",0.900563777
"30187",0.987011878
"30188",0.99975857
"30189",-0.477598406
"30190",-0.396494967
"30191",-0.248874529
"30192",0.47171437
"30193",0.784135077
"30194",0.918453515
"30195",0.973873051
"30196",-0.1955033
"30197",-0.105035481
"30198",0.054362596
"30199",0.372032647
"30200",0.882274202
"30201",0.958103162
"30202",-0.530109996
"30203",-0.529741011
"30204",0.999999366
"30205",0.999999997
"30206",1
"30207",-0.094285839
"30208",0.989104672
"30209",0.999824801
"30210",0.99999997
"30211",1
"30212",-0.808017443
"30213",-0.366029696
"30214",0.472104543
"30215",0.888407823
"30216",0.984223917
"30217",0.999660203
"30218",0.253600156
"30219",0.261000754
"30220",0.724801037
"30221",0.998446059
"30222",0.999990892
"30223",1
"30224",-0.797670352
"30225",-0.788144987
"30226",-0.599752068
"30227",0.415014896
"30228",0.961253839
"30229",0.997633732
"30230",0.999891791
"30231",-0.023450225
"30232",0.296306643
"30233",0.593182961
"30234",0.815043122
"30235",0.477765665
"30236",0.805616538
"30237",0.999996916
"30238",0.999999993
"30239",1
"30240",1
"30241",-0.072896779
"30242",0.42567445
"30243",0.935685216
"30244",0.994823384
"30245",0.999976314
"30246",0.999998587
"30247",0.103355118
"30248",0.186366981
"30249",0.942737946
"30250",0.994694988
"30251",0.260785672
"30252",0.383156021
"30253",0.556619047
"30254",0.973346888
"30255",0.991329417
"30256",0.997513765
"30257",0.270262976
"30258",0.602607059
"30259",0.738305146
"30260",0.908002633
"30261",0.947876332
"30262",0.972735629
"30263",-0.695363038
"30264",-0.690190642
"30265",-0.581568029
"30266",0.969005166
"30267",0.999957695
"30268",0.108751759
"30269",0.174004124
"30270",0.332372325
"30271",0.653924149
"30272",0.879937564
"30273",0.971172415
"30274",0.992738738
"30275",0.998430138
"30276",-0.874218653
"30277",-0.715042481
"30278",-0.424707715
"30279",0.127136239
"30280",0.599285795
"30281",0.95627914
"30282",0.987522553
"30283",-0.68705
"30284",-0.687049675
"30285",-0.686971012
"30286",-0.655157649
"30287",-0.655052031
"30288",-0.233688317
"30289",0.493095012
"30290",0.861451523
"30291",0.972792918
"30292",0.994119659
"30293",0.998913952
"30294",0.302181373
"30295",0.425628133
"30296",0.71476726
"30297",0.944218834
"30298",0.990964722
"30299",0.998848674
"30300",0.999825872
"30301",0.999978057
"30302",-0.612548105
"30303",-0.6080496
"30304",0.994099637
"30305",0.999898437
"30306",0.999997514
"30307",0.999999957
"30308",-0.201243227
"30309",-0.141158091
"30310",-0.03326465
"30311",0.213677289
"30312",0.523187988
"30313",0.793358298
"30314",0.918612617
"30315",0.972991073
"30316",-0.241971976
"30317",0.932794829
"30318",-0.658779998
"30319",-0.658582918
"30320",0.999998604
"30321",0.999999994
"30322",1
"30323",-0.96589705
"30324",-0.878514162
"30325",-0.783859089
"30326",-0.611478041
"30327",-0.377688856
"30328",-0.053287503
"30329",0.540316603
"30330",-0.332239983
"30331",0.029709698
"30332",0.549528942
"30333",0.86453819
"30334",0.971666325
"30335",0.993608108
"30336",0.998767733
"30337",-0.298984126
"30338",0.465511575
"30339",0.827450888
"30340",0.962262956
"30341",0.99124933
"30342",-0.089160664
"30343",0.141576746
"30344",0.448500133
"30345",0.774240172
"30346",0.993791059
"30347",0.99838413
"30348",-0.444175274
"30349",-0.363834055
"30350",-0.122040739
"30351",0.441246065
"30352",0.829991517
"30353",0.965697357
"30354",0.992600514
"30355",0.998644699
"30356",0.366729647
"30357",0.726129966
"30358",0.843716538
"30359",0.921411129
"30360",-0.906448074
"30361",-0.906035183
"30362",-0.901080354
"30363",-0.18535384
"30364",0.82817738
"30365",-0.083979988
"30366",-0.082781364
"30367",1
"30368",1
"30369",-0.677070943
"30370",-0.624134916
"30371",-0.305071121
"30372",0.584909822
"30373",0.938649263
"30374",0.994044124
"30375",0.999310204
"30376",0.99993523
"30377",-0.256499961
"30378",-0.252640726
"30379",0.281450332
"30380",0.999983217
"30381",0.999999959
"30382",-0.538302835
"30383",-0.484086187
"30384",-0.254896295
"30385",0.415771281
"30386",0.978753845
"30387",0.99645516
"30388",-0.043979625
"30389",0.037721525
"30390",0.738073163
"30391",0.989873913
"30392",0.999700815
"30393",-0.909559983
"30394",-0.907868607
"30395",-0.571100687
"30396",0.978700678
"30397",0.999911364
"30398",0.999999785
"30399",0.999999999
"30400",1
"30401",-0.976128941
"30402",-0.734199677
"30403",0.320817578
"30404",0.734607193
"30405",0.976170636
"30406",0.993632211
"30407",0.195646429
"30408",0.701339418
"30409",0.918867349
"30410",0.983326497
"30411",0.996200373
"30412",-0.622562372
"30413",-0.478119656
"30414",0.956773786
"30415",0.987117089
"30416",-0.89561496
"30417",-0.864370203
"30418",-0.770745536
"30419",0.98355453
"30420",0.006159848
"30421",0.053478359
"30422",0.954111347
"30423",0.999802058
"30424",0.999999519
"30425",0.999999998
"30426",1
"30427",-0.261348615
"30428",-0.249008204
"30429",0.283740505
"30430",0.999815807
"30431",0.999998423
"30432",0.99999998
"30433",-0.027549153
