names	cluster
GRK3	6
CLK1	9
FGFR4	4
PRKG2	2
BRD3	10
RIOK2	6
CAMK1	9
TP53RK	9
PIK3C3	10
CDK12	1
AKT3	5
PKMYT1	6
CAMK1G	9
PFKM	10
MAP4K2	7
RET	7
TAOK2	10
HIPK1	4
DYRK3	3
NTRK2	8
LTK	2
STK40	1
STK33	3
NEK1	10
TSSK2	6
EPHA5	5
DCLK2	9
ROS1	4
WNK2	7
CDK15	5
NME7	3
FN3KRP	3
IRAK2	3
PAK5	8
PRKX	4
EPHA7	6
ACVR1C	6
MAP3K13	8
PCK2	1
ACVR2B	9
EPHB6	5
MAP3K6	2
EPHA6	5
ULK2	1
MAP4K3	7
FLT3	6
NEK10	2
MYLK3	10
AXL	8
CDK14	9
EIF2AK1	1
CSNK1G1	3
CSNK1G2	3
CDK17	6
CDK18	2
NEK3	2
CAMK1D	9
EPHA10	2
PEAK1	6
DSTYK	2
PDK3	4
VRK2	9
SCYL1	3
PRKY	2
MAST3	9
IP6K3	11
MINK1	4
MAP3K21	4
TNK1	1
PRPF4B	10
PRKD3	7
PIKFYVE	8
STK17B	1
TRIB1	1
IP6K1	11
PPIP5K2	11
SCYL2	3
PTK7	2
STK31	9
ROR2	2
PIK3R4	8
RIPK4	3
NEK5	10
CAMKV	10
PDIK1L	3
ADCK2	9
SMG1	3
CSNK1G3	3
TNIK	3
IP6K2	11
PGK2	11
CDKL4	6
WEE2	9
MUSK	5
CAMK4	1
MAPKAPK2	4
DCK	10
TEX14	6
GRK6	1
MAST4	9
STK10	9
TSSK3	6
STK38L	8
TRIB2	1
TIE1	6
MAPKAPK3	2
CDK11A	3
CDK11B	10
PLK3	3
TSSK1B	9
CHKA	1
CHKB	1
NEK9	6
MASTL	2
NME3	8
INSRR	5
PLK2	6
AK2	10
AAK1	8
TESK2	4
DCLK1	4
TRPM7	4
CIT	1
AGK	6
GALK1	1
GUCY2D	8
MARK1	1
PAN3	3
STYK1	1
PRAG1	6
COQ8A	4
UHMK1	1
TRPM6	4
ADK	10
AK1	10
RNASEL	11
PPIP5K1	11
IPMK	11
PKN3	3
NRK	2
MAP3K9	2
SRMS	3
DDR1	6
FASTKD5	2
NPR1	10
CDC42BPG	6
CLK4	1
COQ8B	4
CDK10	7
NRBP2	4
ADCK1	9
SBK1	10
BCKDK	8
PDK4	9
CKMT2	4
CDKL2	9
GRK1	1
GRK7	1
WNK3	1
HUNK	9
