names	cluster
PI4K2B	3
PGK1	4
STK26	11
BRAF	2
PRKD2	2
BLK	3
CSNK1D	6
CSNK1E	6
CDK7	1
PTK6	1
SIK3	2
EPHB1	9
ALK	2
GAK	8
EPHA1	9
CDC42BPB	3
TAOK1	10
CAMKK2	3
MAP4K5	1
MAST1	9
PRKAA2	3
ULK1	3
BUB1	1
HIPK2	3
DYRK1A	3
SRPK1	3
SRPK2	3
NUAK1	6
TESK1	4
RIOK3	9
IRAK3	10
SIK2	3
CDK1	1
PRKG1	2
SIK1	3
MTOR	3
STK38	6
TTK	1
NRBP1	3
RPS6KA6	1
PIM2	3
MOK	10
AURKA	1
DYRK2	1
CDK13	1
CKM	14
CDK20	7
MAK	7
CDK19	6
CDK8	6
IRAK4	3
MLKL	10
RIPK3	10
PRKACB	2
LRRK2	2
RIOK1	1
PINK1	1
HK1	15
ICK	7
GRK5	17
BMP2K	1
MAP4K4	10
HASPIN	6
TEK	3
MAPK4	10
PFKP	4
NME2	7
HIPK4	2
DYRK4	1
FRK	2
DCLK3	9
PRKACG	2
CDKL3	1
NLK	10
MKNK2	10
AURKC	3
CDK16	2
CDK3	1
SRPK3	3
GRK3	17
CLK1	3
FGFR4	2
PRKG2	2
BRD3	3
RIOK2	1
CAMK1	11
TP53RK	8
PIK3C3	3
CDK12	7
AKT3	3
PKMYT1	1
CAMK1G	11
PFKM	4
MAP4K2	10
RET	2
TAOK2	10
HIPK1	4
DYRK3	4
NTRK2	2
LTK	4
STK40	2
STK33	4
NEK1	2
TSSK2	4
EPHA5	9
DCLK2	4
ROS1	4
WNK2	4
CDK15	9
NME7	6
FN3KRP	2
IRAK2	10
PAK5	9
PRKX	3
EPHA7	9
ACVR1C	6
MAP3K13	9
PCK2	3
ACVR2B	6
EPHB6	9
MAP3K6	10
EPHA6	9
ULK2	3
MAP4K3	10
FLT3	3
NEK10	10
MYLK3	10
AXL	4
CDK14	1
EIF2AK1	1
CSNK1G1	12
CSNK1G2	12
CDK17	6
CDK18	2
NEK3	1
CAMK1D	11
EPHA10	11
PEAK1	1
DSTYK	1
PDK3	3
VRK2	3
SCYL1	1
PRKY	2
MAST3	3
IP6K3	5
MINK1	10
MAP3K21	3
TNK1	2
PRPF4B	3
PRKD3	2
PIKFYVE	3
STK17B	6
TRIB1	6
IP6K1	5
PPIP5K2	5
SCYL2	2
PTK7	2
STK31	3
ROR2	10
PIK3R4	3
RIPK4	4
NEK5	2
CAMKV	3
PDIK1L	2
ADCK2	3
SMG1	9
CSNK1G3	12
TNIK	2
IP6K2	5
PGK2	4
CDKL4	6
WEE2	1
MUSK	1
CAMK4	11
MAPKAPK2	10
DCK	7
TEX14	1
GRK6	17
MAST4	2
STK10	1
TSSK3	3
STK38L	3
TRIB2	3
TIE1	9
MAPKAPK3	10
CDK11A	6
CDK11B	6
PLK3	2
TSSK1B	6
CHKA	16
CHKB	16
NEK9	8
MASTL	1
NME3	7
INSRR	3
PLK2	1
AK2	7
AAK1	5
TESK2	2
DCLK1	2
TRPM7	13
CIT	1
AGK	4
GALK1	3
GUCY2D	3
MARK1	3
PAN3	1
STYK1	3
PRAG1	2
COQ8A	4
UHMK1	6
TRPM6	13
ADK	7
AK1	7
RNASEL	5
PPIP5K1	5
IPMK	5
PKN3	10
NRK	10
MAP3K9	10
SRMS	1
DDR1	10
FASTKD5	10
NPR1	2
CDC42BPG	3
CLK4	3
COQ8B	3
CDK10	2
NRBP2	3
ADCK1	10
SBK1	3
BCKDK	10
PDK4	3
CKMT2	14
CDKL2	1
GRK1	2
GRK7	2
WNK3	3
HUNK	9
