names	cluster
MET	5
ERBB4	5
EPHA2	5
KIT	5
HCK	5
INSR	5
JAK2	5
JAK1	5
LCK	5
WNK1	5
PIK3CG	5
TYK2	5
PAK4	5
PAK2	5
FES	5
JAK3	5
RIPK2	5
PIP5K1B	5
PIP4K2B	5
PIP5K1A	5
PIP5K1C	5
PIP4K2A	5
PIP4K2C	5
ROCK1	5
TBK1	5
ACVR2A	5
EEF2K	5
DAPK1	5
SGK196	114
CDC7	5
CDK5	5
ERBB3	5
CAMK2B	5
CAMK2D	5
WNK4	5
CSK	5
KSR1	5
PIK3C2A	5
ERBB2	5
NEK11	5
NEK2	5
PDK1	5
CAMK2A	5
CSF1R	5
EPHA8	5
ABL2	5
MERTK	5
TNK2	5
GSK3A	5
FER	5
HIPK3	5
AKT2	5
PAK3	5
PRKAA1	5
DMPK	5
PBK	5
IKBKE	5
ROCK2	5
LRRK1	5
STK24	5
STK25	5
PASK	5
STK16	5
TTBK1	5
TTBK2	5
NEK7	5
SNRK	5
CSNK2A1	5
LMTK2	5
CDK2	5
MAP3K1	5
PIK3CD	5
PAK6	5
PI4KA	5
ACVR1B	5
EPHA3	5
BRD4	5
TAOK3	5
CDKL5	5
PFKL	5
MYLK2	5
TRIB3	5
AATK	5
EPHB4	5
BMX	5
PIM1	5
KHK	5
PDXK	5
MELK	5
SLK	5
ROR1	5
VRK1	5
VRK3	5
PI4K2B	5
PGK1	5
STK26	5
BRAF	5
PRKD2	5
BLK	5
CSNK1D	5
CSNK1E	5
CDK7	5
PTK6	5
SIK3	5
EPHB1	5
ALK	5
GAK	5
EPHA1	5
CDC42BPB	5
TAOK1	5
CAMKK2	5
MAP4K5	5
MAST1	5
PRKAA2	5
ULK1	5
BUB1	5
HIPK2	5
DYRK1A	5
SRPK1	5
SRPK2	5
NUAK1	5
TESK1	5
RIOK3	5
IRAK3	5
SIK2	5
CDK1	5
PRKG1	5
SIK1	5
MTOR	5
STK38	5
TTK	5
NRBP1	5
RPS6KA6	5
PIM2	5
MOK	5
AURKA	5
DYRK2	5
CDK13	5
CKM	5
CDK20	5
MAK	5
CDK19	5
CDK8	5
IRAK4	5
MLKL	5
RIPK3	5
PRKACB	5
LRRK2	5
RIOK1	5
PINK1	5
HK1	5
ICK	5
GRK5	5
BMP2K	5
MAP4K4	5
HASPIN	5
TEK	5
MAPK4	5
PFKP	5
NME2	5
HIPK4	5
DYRK4	5
FRK	5
DCLK3	5
PRKACG	5
CDKL3	5
NLK	5
MKNK2	5
AURKC	5
CDK16	5
CDK3	5
SRPK3	5
GRK3	5
CLK1	5
FGFR4	5
PRKG2	5
BRD3	5
RIOK2	5
CAMK1	5
TP53RK	5
PIK3C3	5
CDK12	5
AKT3	5
PKMYT1	5
CAMK1G	5
PFKM	5
MAP4K2	5
RET	5
TAOK2	5
HIPK1	5
DYRK3	5
NTRK2	5
LTK	5
STK40	5
STK33	5
NEK1	5
TSSK2	5
EPHA5	5
DCLK2	5
ROS1	5
WNK2	5
CDK15	5
NME7	5
FN3KRP	5
IRAK2	5
PAK5	5
PRKX	5
EPHA7	5
ACVR1C	5
MAP3K13	115
PCK2	5
ACVR2B	5
EPHB6	5
MAP3K6	5
EPHA6	5
ULK2	5
MAP4K3	5
FLT3	5
NEK10	5
MYLK3	116
AXL	5
CDK14	5
EIF2AK1	5
CSNK1G1	5
CSNK1G2	5
CDK17	5
CDK18	5
NEK3	5
CAMK1D	5
EPHA10	5
PEAK1	5
DSTYK	5
PDK3	5
VRK2	5
SCYL1	5
PRKY	5
MAST3	5
IP6K3	5
MINK1	5
MAP3K21	5
TNK1	5
PRPF4B	5
PRKD3	5
PIKFYVE	5
STK17B	5
TRIB1	5
IP6K1	5
PPIP5K2	5
SCYL2	5
PTK7	117
STK31	5
ROR2	5
PIK3R4	5
RIPK4	5
NEK5	5
CAMKV	5
PDIK1L	5
ADCK2	5
SMG1	5
CSNK1G3	5
TNIK	5
IP6K2	5
PGK2	5
CDKL4	48
WEE2	5
MUSK	5
CAMK4	5
MAPKAPK2	5
DCK	5
TEX14	5
GRK6	5
MAST4	5
STK10	5
TSSK3	5
STK38L	5
TRIB2	5
TIE1	5
MAPKAPK3	5
CDK11A	5
CDK11B	5
PLK3	5
TSSK1B	5
CHKA	5
CHKB	5
NEK9	5
MASTL	5
NME3	5
INSRR	5
PLK2	5
AK2	5
AAK1	5
TESK2	5
DCLK1	5
TRPM7	5
CIT	5
AGK	5
GALK1	5
GUCY2D	5
MARK1	5
PAN3	5
STYK1	5
PRAG1	5
COQ8A	5
UHMK1	5
TRPM6	5
ADK	5
AK1	5
RNASEL	5
PPIP5K1	5
IPMK	5
PKN3	5
NRK	5
MAP3K9	118
SRMS	5
DDR1	5
FASTKD5	5
NPR1	5
CDC42BPG	5
CLK4	5
COQ8B	5
CDK10	5
NRBP2	5
ADCK1	5
SBK1	5
BCKDK	5
PDK4	5
CKMT2	5
CDKL2	5
GRK1	5
GRK7	5
WNK3	5
HUNK	5
