names	cluster
CD11A	1
ROS1	2
CDK20	2
MAK	1
BRD3	1
CD11B	1
CDK15	1
CDK19	1
CDK8	1
MRCKG	1
KAD1	1
CDK3	1
EPHA7	1
M4K3	1
RIOK2	1
RIOK1	2
PINK1	1
ICK	11
HXK1	1
GRK5	1
BMP2K	2
FRK	4
ROR2	1
HASP	1
PRP4B	4
GWL	2
CLK4	1
HIPK4	2
CDK14	1
DYRK4	1
CDK18	1
STYK1	1
CDK12	1
DCLK3	1
CDKL3	1
CLK1	1
SRPK3	4
AURKC	1
ARBK2	1
ADCK4	1
PRPK	1
KCC1G	1
NEK1	1
STK33	1
DYRK3	1
STK40	1
TSSK2	1
TRIB2	1
EPHA5	1
PAK7	2
DCLK2	1
KT3K	2
PRKX	2
ACV1C	1
PCKGM	1
EPHA6	1
FLT3	1
NEK10	4
MYLK3	4
KC1G2	1
PKN3	2
E2AK1	1
KC1G1	1
NEK3	1
EPHAA	1
MINK1	1
PRKY	4
KC1G3	1
STK6	1
STK10	1
ST17B	1
HUNK	1
TNK1	1
GRK7	2
GRK6	1
WNK3	1
TEX14	1
SRMS	1
