names	cluster
GRK3	118
CLK1	3
FGFR4	4
PRKG2	74
BRD3	49
RIOK2	3
CAMK1	3
TP53RK	3
PIK3C3	3
CDK12	3
AKT3	41
PKMYT1	4
CAMK1G	119
PFKM	3
MAP4K2	120
RET	1
TAOK2	121
HIPK1	122
DYRK3	123
NTRK2	124
LTK	3
STK40	125
STK33	126
NEK1	127
TSSK2	128
EPHA5	1
DCLK2	129
ROS1	3
WNK2	22
CDK15	3
NME7	3
FN3KRP	130
IRAK2	131
PAK5	132
PRKX	133
EPHA7	1
ACVR1C	17
MAP3K13	134
PCK2	135
ACVR2B	17
EPHB6	1
MAP3K6	136
EPHA6	1
ULK2	3
MAP4K3	87
FLT3	1
NEK10	137
MYLK3	138
AXL	1
CDK14	3
EIF2AK1	139
CSNK1G1	140
CSNK1G2	140
CDK17	141
CDK18	142
NEK3	143
CAMK1D	119
EPHA10	1
PEAK1	144
DSTYK	145
PDK3	36
VRK2	146
SCYL1	69
PRKY	147
MAST3	81
IP6K3	148
MINK1	149
MAP3K21	81
TNK1	150
PRPF4B	151
PRKD3	152
PIKFYVE	153
STK17B	154
TRIB1	125
IP6K1	148
PPIP5K2	148
SCYL2	3
PTK7	155
STK31	156
ROR2	157
PIK3R4	153
RIPK4	3
NEK5	127
CAMKV	49
PDIK1L	158
ADCK2	159
SMG1	160
CSNK1G3	140
TNIK	161
IP6K2	148
PGK2	148
CDKL4	44
WEE2	162
MUSK	1
CAMK4	163
MAPKAPK2	164
DCK	165
TEX14	166
GRK6	118
MAST4	167
STK10	168
TSSK3	169
STK38L	170
TRIB2	125
TIE1	171
MAPKAPK3	3
CDK11A	3
CDK11B	3
PLK3	172
TSSK1B	173
CHKA	174
CHKB	174
NEK9	3
MASTL	142
NME3	50
INSRR	175
PLK2	176
AK2	3
AAK1	3
TESK2	81
DCLK1	81
TRPM7	177
CIT	178
AGK	3
GALK1	179
GUCY2D	180
MARK1	3
PAN3	181
STYK1	182
PRAG1	183
COQ8A	3
UHMK1	184
TRPM6	177
ADK	185
AK1	185
RNASEL	148
PPIP5K1	148
IPMK	148
PKN3	186
NRK	187
MAP3K9	188
SRMS	189
DDR1	190
FASTKD5	191
NPR1	192
CDC42BPG	193
CLK4	96
COQ8B	194
CDK10	195
NRBP2	196
ADCK1	197
SBK1	198
BCKDK	199
PDK4	36
CKMT2	200
CDKL2	201
GRK1	202
GRK7	203
WNK3	204
HUNK	205
