names	cluster
DCLK1	5
TRPM7	5
CIT	9
AGK	2
GALK1	10
GUCY2D	10
MARK1	12
PAN3	11
STYK1	2
PRAG1	8
COQ8A	12
UHMK1	2
TRPM6	5
ADK	7
AK1	7
RNASEL	5
PPIP5K1	5
IPMK	5
PKN3	4
NRK	2
MAP3K9	2
SRMS	10
DDR1	11
FASTKD5	8
NPR1	11
CDC42BPG	5
CLK4	1
COQ8B	2
CDK10	2
NRBP2	4
ADCK1	2
SBK1	1
BCKDK	11
PDK4	2
CKMT2	11
CDKL2	9
GRK1	3
GRK7	3
WNK3	7
HUNK	2
