names	cluster
STK33	21
NEK1	3
TSSK2	10
EPHA5	9
DCLK2	21
ROS1	13
WNK2	12
CDK15	3
NME7	10
FN3KRP	1
IRAK2	16
PAK5	13
PRKX	2
EPHA7	9
ACVR1C	7
MAP3K13	16
PCK2	14
ACVR2B	7
EPHB6	9
MAP3K6	5
EPHA6	9
ULK2	14
MAP4K3	16
FLT3	1
NEK10	16
MYLK3	4
AXL	5
CDK14	3
EIF2AK1	3
CSNK1G1	2
CSNK1G2	2
CDK17	3
CDK18	3
NEK3	3
CAMK1D	19
EPHA10	9
PEAK1	3
DSTYK	16
PDK3	32
VRK2	7
SCYL1	3
PRKY	4
MAST3	27
IP6K3	30
MINK1	16
MAP3K21	27
TNK1	1
PRPF4B	3
PRKD3	2
PIKFYVE	20
STK17B	24
TRIB1	24
IP6K1	30
PPIP5K2	30
SCYL2	1
PTK7	9
STK31	3
ROR2	5
PIK3R4	14
RIPK4	3
NEK5	3
CAMKV	3
PDIK1L	20
ADCK2	2
SMG1	9
CSNK1G3	2
TNIK	16
IP6K2	30
PGK2	13
CDKL4	22
WEE2	3
MUSK	13
CAMK4	8
MAPKAPK2	4
DCK	29
TEX14	3
GRK6	23
MAST4	13
STK10	3
TSSK3	20
STK38L	3
TRIB2	24
TIE1	20
MAPKAPK3	4
CDK11A	10
CDK11B	3
PLK3	3
TSSK1B	7
CHKA	25
CHKB	25
NEK9	3
MASTL	3
NME3	26
INSRR	20
PLK2	3
AK2	29
AAK1	1
TESK2	27
DCLK1	27
TRPM7	28
CIT	3
AGK	13
GALK1	14
GUCY2D	5
MARK1	3
PAN3	3
STYK1	2
PRAG1	1
COQ8A	3
UHMK1	7
TRPM6	28
ADK	29
AK1	29
RNASEL	30
PPIP5K1	30
IPMK	30
PKN3	31
NRK	16
MAP3K9	4
SRMS	3
DDR1	18
FASTKD5	18
NPR1	19
CDC42BPG	16
CLK4	3
COQ8B	3
CDK10	2
NRBP2	20
ADCK1	5
SBK1	3
BCKDK	18
PDK4	32
CKMT2	2
CDKL2	3
GRK1	19
GRK7	19
WNK3	12
HUNK	13
