names	cluster
PDK3	4
PRKACB	5
SIK2	3
PRKG1	3
SIK1	4
MTOR	4
STK38	7
PTK7	3
TTK	3
NRBP1	4
RPS6KA6	5
PIM2	3
DDR1	4
RAGE	2
DYRK2	3
FASTKD5	3
CDK13	4
CDK16	3
BRD2	7
NPR1	4
CKM	4
PRKACG	4
CDK17	4
CABC1	6
CDK11A	4
ROS1	4
CDK20	3
MAK	3
BRD3	3
CDK11B	4
CDK15	4
CDK19	4
CDK8	7
CDC42BPG	4
AK1	4
CDK3	2
EPHA7	4
MAP4K3	4
RIOK2	8
RIOK1	4
PINK1	6
ICK	4
HK1	6
GRK5	4
BMP2K	4
FRK	3
ROR2	4
GSG2	4
PRPF4B	4
MASTL	4
CLK4	4
HIPK4	3
CDK14	3
DYRK4	4
CDK18	4
STYK1	6
CDK12	4
DCLK3	4
CDKL3	4
CLK1	4
SRPK3	5
AURKC	4
ADRBK2	4
ADCK4	7
TP53RK	3
CAMK1G	5
NEK1	2
STK33	4
DYRK3	6
STK40	4
TSSK2	4
TRIB2	6
EPHA5	7
PAK7	5
DCLK2	3
FN3KRP	3
PRKX	4
ACVR1C	4
PCK2	4
EPHA6	4
FLT3	7
NEK10	3
MYLK3	6
CSNK1G2	1
PKN3	4
EIF2AK1	4
CSNK1G1	4
NEK3	4
EPHA10	4
MINK1	2
PRKY	1
CSNK1G3	5
AURKA	4
STK10	4
STK17B	4
HUNK	4
TNK1	4
GRK7	4
GRK6	4
WNK3	6
TEX14	4
SRMS	2
