	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14
DAPK2	-0.039967015486973304	-0.04482483840175371	-0.041990497928842636	-0.028179441703927218	-0.008918282454448482	-0.002278059167240533	-0.020384367196313164	-0.006054252529752668	-0.004511169379111984	-0.018567246949081594	0.0380714903047869	0.03968969205083999	-0.026202791389935233	-0.016309467075749994	0.007884491936975479
DAPK3	-0.039967015486973304	-0.04482483840175371	-0.041990497928842636	-0.028179441703927218	-0.008918282454448482	-0.002278059167240533	-0.020384367196313164	-0.006054252529752668	-0.004511169379111984	-0.018567246949081594	0.0380714903047869	0.03968969205083999	-0.026202791389935233	-0.016309467075749994	0.007884491936975479
DCK	-0.1941926722087383	0.20554168213149557	-0.07822572423332286	0.0557050941690922	0.017137267706896445	-0.01141989956426701	0.014076565959710657	-0.003006612573498592	0.0400538284385246	-0.03755542608076889	0.03941780042988353	-0.03761992528153114	-0.022000482993676868	0.004535499175837483	-0.03468612322877474
DCLK1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DCLK2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DCLK3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DDR1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DDR2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DMPK	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DSTYK	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DYRK1A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DYRK1B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DYRK2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DYRK3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DYRK4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EEF2K	-0.026082294348486322	-0.022988682006538697	0.06025199813328176	0.0877431453446891	0.04306887685493664	-0.03921595674931892	-0.061052113856445565	0.12460419659000657	0.007870451304175543	0.01006227202261989	-0.05795062535515106	-0.01384734376213227	-0.024275550407855857	0.03585379823124211	-0.027180669040513333
EGFR	-0.036759696405686694	-0.0419883768992898	-0.0433539355635657	-0.03089736755412426	-0.010735889150799548	-0.007804288527954747	-0.025172491740445814	0.0095220592101161	-0.04207404940984488	-0.05274868578480667	-0.05417403202679432	-0.055014037001226895	0.010471385019420968	0.01090052795826218	0.02770309320755804
EIF2AK1	-0.03168261178578942	-0.0322093776072891	-0.006663531011343292	-0.01891207642173027	0.04936967783904934	0.08427966562949775	0.0013139185569918193	0.008200869952138467	0.09915573381766349	0.036364182439453885	-0.016646664647595014	0.016876361089073255	0.11265049901479217	0.05752383986948147	-0.0033102205061594776
EIF2AK2	-0.027953543596109565	-0.02923825800363014	-0.01653280704298443	-0.013334188110387819	0.027685837449368703	0.04406957929415559	-0.05631944358911622	0.045084800195813464	0.0823822808794069	-0.015866241549223444	0.0178426587419414	0.08260563629316457	0.05163236903729969	0.031224913018614436	0.0447962309131862
EIF2AK3	-0.034498221491081865	-0.037409339095939895	-0.022627477774853248	-0.023449078830915574	0.024675771792346056	0.045270207708234145	-0.005082541526796069	0.01757450174565407	0.07297849377005221	0.030356343411516464	-0.01407425651221643	0.028047196784158637	0.06742930076889413	0.09268545380684882	0.0014565429725229822
EIF2AK4	-0.03493395606496541	-0.036886866155115244	-0.018581392222678208	-0.019206610846398457	0.035725075869105345	0.05944774812316865	-0.03221972080443872	0.033408035300819684	0.08798200831756874	0.0064841773844710945	-0.011468499300186069	0.04945279285841669	0.08696671543988518	0.0824258313941006	0.02546855294690184
EPHA1	-0.034431975111270295	-0.03403316013104637	-0.023574353667162973	-0.03499553986175246	0.013404221990052713	-0.0005056830142026116	-0.0031747918630055114	-0.030095986132982772	-0.013690297394584917	-0.013101305626101739	0.03608475203859419	0.01943328831868721	-0.05424943555602069	-0.06480352741226784	0.004141193827019795
EPHA10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPHA2	-0.05888039361840994	-0.06386802985313245	-0.016960578973464223	0.008510031741529565	-0.009537475173587147	-0.03519827768531256	0.015562263472748116	-0.025513267645621233	-0.025249167288462916	0.04151669606383338	0.050928540072991614	0.011711528899541706	0.021158803673192388	0.0072566845210943216	-0.03293193272843992
EPHA3	-0.034431975111270295	-0.03403316013104637	-0.023574353667162973	-0.03499553986175246	0.013404221990052713	-0.0005056830142026116	-0.0031747918630055114	-0.030095986132982772	-0.013690297394584917	-0.013101305626101739	0.03608475203859419	0.01943328831868721	-0.05424943555602069	-0.06480352741226784	0.004141193827019795
EPHA4	-0.034431975111270295	-0.03403316013104637	-0.023574353667162973	-0.03499553986175246	0.013404221990052713	-0.0005056830142026116	-0.0031747918630055114	-0.030095986132982772	-0.013690297394584917	-0.013101305626101739	0.03608475203859419	0.01943328831868721	-0.05424943555602069	-0.06480352741226784	0.004141193827019795
EPHA5	-0.034431975111270295	-0.03403316013104637	-0.023574353667162973	-0.03499553986175246	0.013404221990052713	-0.0005056830142026116	-0.0031747918630055114	-0.030095986132982772	-0.013690297394584917	-0.013101305626101739	0.03608475203859419	0.01943328831868721	-0.05424943555602069	-0.06480352741226784	0.004141193827019795
EPHA6	-0.034431975111270295	-0.03403316013104637	-0.023574353667162973	-0.03499553986175246	0.013404221990052713	-0.0005056830142026116	-0.0031747918630055114	-0.030095986132982772	-0.013690297394584917	-0.013101305626101739	0.03608475203859419	0.01943328831868721	-0.05424943555602069	-0.06480352741226784	0.004141193827019795
EPHA7	-0.034431975111270295	-0.03403316013104637	-0.023574353667162973	-0.03499553986175246	0.013404221990052713	-0.0005056830142026116	-0.0031747918630055114	-0.030095986132982772	-0.013690297394584917	-0.013101305626101739	0.03608475203859419	0.01943328831868721	-0.05424943555602069	-0.06480352741226784	0.004141193827019795
EPHA8	-0.034431975111270295	-0.03403316013104637	-0.023574353667162973	-0.03499553986175246	0.013404221990052713	-0.0005056830142026116	-0.0031747918630055114	-0.030095986132982772	-0.013690297394584917	-0.013101305626101739	0.03608475203859419	0.01943328831868721	-0.05424943555602069	-0.06480352741226784	0.004141193827019795
EPHB1	-0.034431975111270295	-0.03403316013104637	-0.023574353667162973	-0.03499553986175246	0.013404221990052713	-0.0005056830142026116	-0.0031747918630055114	-0.030095986132982772	-0.013690297394584917	-0.013101305626101739	0.03608475203859419	0.01943328831868721	-0.05424943555602069	-0.06480352741226784	0.004141193827019795
EPHB2	-0.034431975111270295	-0.03403316013104637	-0.023574353667162973	-0.03499553986175246	0.013404221990052713	-0.0005056830142026116	-0.0031747918630055114	-0.030095986132982772	-0.013690297394584917	-0.013101305626101739	0.03608475203859419	0.01943328831868721	-0.05424943555602069	-0.06480352741226784	0.004141193827019795
EPHB3	-0.034431975111270295	-0.03403316013104637	-0.023574353667162973	-0.03499553986175246	0.013404221990052713	-0.0005056830142026116	-0.0031747918630055114	-0.030095986132982772	-0.013690297394584917	-0.013101305626101739	0.03608475203859419	0.01943328831868721	-0.05424943555602069	-0.06480352741226784	0.004141193827019795
EPHB4	-0.034431975111270295	-0.03403316013104637	-0.023574353667162973	-0.03499553986175246	0.013404221990052713	-0.0005056830142026116	-0.0031747918630055114	-0.030095986132982772	-0.013690297394584917	-0.013101305626101739	0.03608475203859419	0.01943328831868721	-0.05424943555602069	-0.06480352741226784	0.004141193827019795
EPHB6	-0.034431975111270295	-0.03403316013104637	-0.023574353667162973	-0.03499553986175246	0.013404221990052713	-0.0005056830142026116	-0.0031747918630055114	-0.030095986132982772	-0.013690297394584917	-0.013101305626101739	0.03608475203859419	0.01943328831868721	-0.05424943555602069	-0.06480352741226784	0.004141193827019795
ERBB2	-0.037600026346312085	-0.04311826494253853	-0.04540377591055821	-0.03236524481609329	-0.01314981814340492	-0.010348428644020472	-0.02326306371703297	0.005213069359337395	-0.0539943325043424	-0.05918766002141948	-0.06352264724179005	-0.06971388195909622	0.015795440580065503	0.009965519570715495	0.0332131897301608
ERBB3	-0.052321279526916786	-0.05779851204205995	-0.037827942454487236	-0.015862669534491388	-0.010884684616030309	-0.02045401111520784	-0.026180947413758	0.004003656668872663	-0.008010903699703836	-0.008609168119444477	0.045456552493901126	0.04216799037792435	-0.024028029136384806	-0.01983081290454073	-0.002444568792763826
ERBB4	-0.05627456836011216	-0.06077180729367023	-0.01682427886338381	0.012989739913856735	-0.0077425900080965	-0.04285372914064865	-0.027067826357514344	0.01670529669246975	-0.01781002978407511	0.006226838635424332	0.04674192034570019	0.03661597922307158	-0.017456693773211754	-0.02075232876518899	-0.0015845465227559638
ERN1	-0.03203762303882235	-0.03461970794202652	-0.01684021985916308	-0.009768619561842535	0.014648869370415587	0.013795720922957376	-0.018872902734933	0.033303886082456706	0.04033341699281056	0.01502861303862593	-0.005510123712149517	0.024717157278676273	-0.00578394816004674	0.04305021528927037	-0.03095480579943187
FASTKD5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FER	-0.030357299837799643	-0.022240280858236375	0.07584853664391909	0.03245265592043509	-0.06275097496745181	0.05568848603318491	0.09066874209892575	-0.08124482600109072	0.07107443911719107	-0.06733126572342198	-0.05425931009175084	-0.028680778812133583	-0.03990562073125263	-0.00352401143655364	0.13043113301979825
FES	-0.034431975111270295	-0.03403316013104637	-0.023574353667162973	-0.03499553986175246	0.013404221990052713	-0.0005056830142026116	-0.0031747918630055114	-0.030095986132982772	-0.013690297394584917	-0.013101305626101739	0.03608475203859419	0.01943328831868721	-0.05424943555602069	-0.06480352741226784	0.004141193827019795
FGFR1	-0.03931755694236257	-0.04410613766401217	-0.030807542006598847	-0.012272260807405998	-0.013821205014125017	-0.0273460631819651	-0.018066666578032076	0.0025463618502905776	-0.061698601891636	-0.04320264119935183	-0.04334988710373607	-0.06079505961847209	0.020482136056567492	0.0016489159788571984	0.038493870224183734
FGFR2	-0.04388215974057156	-0.049013629559713744	-0.030256079496403313	-0.014004623632870907	-0.009276088613626826	-0.021135672189839937	-0.0017240687597673764	0.0001802503480411401	-0.06558023885480772	-0.026717919023242526	-0.07172195831798418	-0.10011492806789943	0.02056090937007321	0.024916571124808128	-0.03642633500163039
FGFR3	-0.04507140967494751	-0.05040964897000806	-0.032294531953677985	-0.015720225139651007	-0.009832113318393993	-0.021126430885876686	-0.002793492660051684	0.0003726276322521631	-0.06733702888180461	-0.02928748608221175	-0.07372848203683442	-0.10221850075153291	0.019747181031886867	0.024574535165497447	-0.036632858671970255
FGFR4	-0.05521400549429383	-0.06053883497728138	-0.028190973704072916	-0.0036176872518617594	-0.01379236637980476	-0.0317383230814007	-0.002492159081135577	-0.01895020404999711	-0.025989622961576517	0.013702813945602448	0.05456522194423091	0.026134591796963823	-0.0017302082559194504	-0.01516126609496886	-0.011499607567253404
FGR	-0.031997984464133794	-0.03445547184277005	-0.011823092564867367	0.0022383750894295457	0.0043280362997363785	-0.011396269340804609	-0.029642440937275236	0.03491704082186194	0.016787880954865952	0.0016467640061723617	0.009638155076106405	0.02832523089708956	-0.017056090999281258	0.006132970877841655	-0.011539475424629351
FLT1	-0.05134795662223251	-0.05572068406528349	-0.006137297644183219	0.017753360929463044	-0.0056385708049231514	-0.04408440282141324	0.015469374925950852	-0.0012311045156121845	-0.08240834903050012	0.003964344264226929	-0.07885065347673867	-0.12688141549908155	0.05214489763713669	0.042300816109155086	-0.0444261891599417
FLT3	-0.04208468579168192	-0.047270687044401655	-0.03416924945577197	-0.01802801458082961	-0.010976989848831489	-0.020461018716188533	-0.010191364895517153	0.004042771602550805	-0.06511763115671224	-0.03768116752064723	-0.06735105906949314	-0.09103579088213412	0.007785629290998047	0.013425163588338004	-0.029777014143431185
FLT4	-0.04917909815000968	-0.055253968429680354	-0.047745044729743086	-0.03630799146265642	-0.010746704925035981	0.004132414282855172	0.00987945491611184	-0.03317517200902723	-0.0002772402821625411	0.015053319420752454	0.04023847029628863	0.022447965852717362	0.006465797039388485	0.012911751126535177	-0.034422166803329955
FN3KRP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FRK	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FYN	-0.042724240889061744	-0.0460828464668937	-0.007795258621074719	0.016989352163996534	-0.009940163367474992	-0.04091400450620514	-0.009868515687166445	-0.0058867076256529085	-0.023942444697644432	0.009250575786735726	0.04524622333060476	0.0292160620580517	0.03258270829056	-0.00799695782237588	0.07422126268499292
GAK	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GALK1	-0.10764508030771908	0.09333085564540856	0.002582148083233205	-0.00578424822424501	0.0036184824763832646	0.03587625653008402	-0.04353637248962803	-0.09606196245998513	-0.19679005346561115	0.16639043447952884	-0.3814209288287678	0.3569707817292324	0.05296239001153815	-0.0672749066687848	0.0005772598864094564
GRK1	-0.02164529932206841	-0.021844663229878773	0.016943221370026285	0.03572380767879682	-0.0024065145306080148	-0.03990071966406256	-0.005095055488671569	0.008242695703637599	-0.009233735218061048	0.033573202850178535	0.06310578794805208	0.04319282240180628	-0.02824286246805974	-0.030011808381284626	-0.03539665697401102
GRK2	-0.02540537063476479	-0.026668197683545426	0.0038985721935113197	0.02106483869639791	-0.0035224669771724295	-0.031111116636116144	-0.009220709323698034	0.007471424515339825	-0.008523014156705888	0.019668339351631633	0.047815955760735954	0.034491986857592936	-0.021350621043031873	-0.02234907017339279	-0.02128880531997608
GRK3	-0.02540537063476479	-0.026668197683545426	0.0038985721935113197	0.02106483869639791	-0.0035224669771724295	-0.031111116636116144	-0.009220709323698034	0.007471424515339825	-0.008523014156705888	0.019668339351631633	0.047815955760735954	0.034491986857592936	-0.021350621043031873	-0.02234907017339279	-0.02128880531997608
GRK5	-0.0353736751563534	-0.037654587116921476	0.0014201832971437601	0.024813145107733598	-0.00895887637908802	-0.04477117580024097	-0.0070109263221838514	-0.0010361515438857332	-0.03322262423789088	0.011986297744887311	0.039757254169151775	0.014160345489499852	-0.00252205247834458	-0.024775335849547546	0.006572630820712638
GRK6	-0.0353736751563534	-0.037654587116921476	0.0014201832971437601	0.024813145107733598	-0.00895887637908802	-0.04477117580024097	-0.0070109263221838514	-0.0010361515438857332	-0.03322262423789088	0.011986297744887311	0.039757254169151775	0.014160345489499852	-0.00252205247834458	-0.024775335849547546	0.006572630820712638
GRK7	-0.02164529932206841	-0.021844663229878773	0.016943221370026285	0.03572380767879682	-0.0024065145306080148	-0.03990071966406256	-0.005095055488671569	0.008242695703637599	-0.009233735218061048	0.033573202850178535	0.06310578794805208	0.04319282240180628	-0.02824286246805974	-0.030011808381284626	-0.03539665697401102
GSK3A	-0.03502537828924557	-0.03921165341682199	-0.03572363911364193	-0.025957211522120535	0.004519409118946936	0.005122313823242302	-0.04517358817000054	0.05188507112962301	0.0027427090613916846	-0.04203687271772316	-0.06343774064937115	-0.03140700533976958	-0.0184099652681714	0.027508568482468125	-0.018924380965985237
GSK3B	-0.04040537114471008	-0.04597708891630273	-0.04695004413575336	-0.0333312857919682	-0.014226835890787186	-0.0068098424614792975	-0.018689985140315765	-0.009273035929291826	-0.0258713869525733	-0.035371170661474986	-0.000676501109835137	-0.004616893982726754	0.010078697386884718	-0.0013142343261672617	0.044437407812466016
GUCY2C	-0.20114347093631985	0.21257354920804425	-0.08688815500995783	0.07187859105495256	0.028706515605959274	0.0022966064767652784	-0.012621336743280968	-0.05650704551701621	0.04181738795392649	-0.04146451236787312	0.03243998394575425	-0.04659742108902545	-0.056463580621311814	0.010401921541589034	-0.06719118144147117
GUCY2D	-0.08909513888279032	0.07275971053425886	0.13356915426081156	0.04344454407950773	-0.14607121774594123	0.26601113948751426	-0.46622828290482143	-0.20774846760901647	-0.17536091993666195	0.4040140520520799	0.1369174405444723	-0.1999486163319432	-0.31017817733837083	0.36075247465074384	0.2853115922494242
HASPIN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HCK	-0.039164997069494965	-0.04217439886865051	-0.030336839197923054	-0.02188564193655515	0.018543377763714973	0.03414558241803922	-0.06266277210370301	0.04538453602470498	0.06256457458982648	-0.030052459064221937	0.01154414984692928	0.06463896357599808	0.026472989690511782	0.01055614139649796	-0.004397645902305843
HIPK1	-0.0306457593759382	-0.030074579336781305	-0.012290338537960186	-0.020418674617365955	0.040341314369748735	0.07810386695466828	0.11645424111708304	-0.037654601621501305	-0.0016034408168244933	0.07012624090618007	-0.015316655890144063	-0.05342698654966344	-0.10039078045031428	-0.12169998931022978	-0.02524332075360962
HIPK2	-0.0306457593759382	-0.030074579336781305	-0.012290338537960186	-0.020418674617365955	0.040341314369748735	0.07810386695466828	0.11645424111708304	-0.037654601621501305	-0.0016034408168244933	0.07012624090618007	-0.015316655890144063	-0.05342698654966344	-0.10039078045031428	-0.12169998931022978	-0.02524332075360962
HIPK3	-0.0306457593759382	-0.030074579336781305	-0.012290338537960186	-0.020418674617365955	0.040341314369748735	0.07810386695466828	0.11645424111708304	-0.037654601621501305	-0.0016034408168244933	0.07012624090618007	-0.015316655890144063	-0.05342698654966344	-0.10039078045031428	-0.12169998931022978	-0.02524332075360962
HIPK4	-0.0306457593759382	-0.030074579336781305	-0.012290338537960186	-0.020418674617365955	0.040341314369748735	0.07810386695466828	0.11645424111708304	-0.037654601621501305	-0.0016034408168244933	0.07012624090618007	-0.015316655890144063	-0.05342698654966344	-0.10039078045031428	-0.12169998931022978	-0.02524332075360962
HK1	-0.021477081306146114	-0.02162555593950555	0.014114300120035407	0.02887191291934633	0.016500226092495875	-0.021499885137672575	-0.04029883607529363	0.076274447279286	0.0016022163260531249	-0.004475422630481076	-0.05145982805305448	-0.026875121824831906	-0.0313251688573368	0.021339840217669936	-0.05400021481554827
HK2	-0.021477081306146114	-0.02162555593950555	0.014114300120035407	0.02887191291934633	0.016500226092495875	-0.021499885137672575	-0.04029883607529363	0.076274447279286	0.0016022163260531249	-0.004475422630481076	-0.05145982805305448	-0.026875121824831906	-0.0313251688573368	0.021339840217669936	-0.05400021481554827
HUNK	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ICK	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IGF1R	-0.04212281091442704	-0.04829506241710649	-0.050781833532128354	-0.035926527916846966	-0.016695744112464248	-0.012883483318743857	-0.021882888133053023	-0.002257703462505608	-0.06060851740904514	-0.061186970127786025	-0.05551047999234239	-0.0676717813032527	0.012442493375465297	0.002316563266005898	0.031187054590251086
IKBKB	-0.04062678569916169	-0.04584607904717311	-0.03899802719560954	-0.034496438911462195	-0.0026555246114952804	0.015881658667921517	0.02350528876919112	-0.030619646954340638	0.002477584727586986	0.020484791099448996	-0.012582434369878536	-0.024503617209420334	0.05816851464196887	0.0616027589422496	-0.00829563854387058
IKBKE	-0.03327441256009236	-0.03544924430079544	-0.017064392010812814	-0.021211829219060716	0.030115180066594777	0.05987266688034282	0.001726097515123728	0.002173668349894612	0.08435881293556372	0.036757052474200455	-0.0025829249386538264	0.03358110544938896	0.10739991785564013	0.08651610088589601	-0.00573202424884523
ILK	-0.038969259265840994	-0.043187812469063586	-0.032663450806743204	-0.0324476133964575	0.014782562095801975	0.02846159718632175	0.019783061057404037	0.0071090819035123055	0.0015185353108348651	0.008018062670036925	-0.07078220120074312	-0.08075298037534301	-0.012831250557870585	0.004713902980292522	-0.042302290367302924
INSR	-0.03979235047165994	-0.04271403324949326	-0.00012785421489819437	0.025797616382780907	-0.004571490216802307	-0.0504262106682264	-0.02442520435579204	0.033200677409736375	-0.06478078912915827	-0.02534034983041333	-0.05820200049887518	-0.07419368671686528	0.024008023766365665	0.009595803076204189	0.0266184365466181
INSRR	-0.03725966941665807	-0.03834451877334596	-0.006335913317366345	-0.011288980117392142	0.03934403322012932	0.05510226115311807	0.06362541787874931	0.004838550993610362	0.04969437810236904	0.08217316797687661	-0.027322758941657803	-0.031040358148320388	-0.030601990135853074	-0.001831327209295274	-0.07524002367142937
IP6K1	-0.0432844224611842	-0.01948289622084455	0.10498447852649453	0.00818380764117687	0.16739650506183842	0.08829991971251193	-0.007534705145183142	-0.05235740940804055	-0.09755077094546906	-0.10671552481098678	0.062146700960346815	0.009721912535800235	0.057595079431829	0.02133496620683602	-0.0168627712940652
IP6K2	-0.0432844224611842	-0.01948289622084455	0.10498447852649453	0.00818380764117687	0.16739650506183842	0.08829991971251193	-0.007534705145183142	-0.05235740940804055	-0.09755077094546906	-0.10671552481098678	0.062146700960346815	0.009721912535800235	0.057595079431829	0.02133496620683602	-0.0168627712940652
IP6K3	-0.0432844224611842	-0.01948289622084455	0.10498447852649453	0.00818380764117687	0.16739650506183842	0.08829991971251193	-0.007534705145183142	-0.05235740940804055	-0.09755077094546906	-0.10671552481098678	0.062146700960346815	0.009721912535800235	0.057595079431829	0.02133496620683602	-0.0168627712940652
IPMK	-0.05082100484073409	-0.010592913778408403	0.13467299063678256	-0.03207283049427987	0.22469644127517494	0.03963409345723832	-0.036618569033150986	-0.1277402639364543	-0.11905394295036766	-0.13822209362877885	0.06829166470671931	0.03171104847242743	0.046236579566080356	0.03555670941721855	-0.026735434207313873
IRAK1	-0.04244394203830313	-0.046021875455951836	-0.029062412167593837	-0.0292906863569524	0.028936307272531613	0.05398031899122103	0.04656873644827779	-0.016629357113187616	0.04168263664855337	0.044377339636949995	-0.0035604750753968147	-0.005588343949690675	0.01571579234749375	-0.004325897611016357	0.07892617937163644
IRAK2	-0.038957472736586674	-0.039553727981428824	-0.002284303652056963	0.007468451274529937	0.047229420184464556	0.03980893099513266	-0.028774937052572874	0.06686524945215312	0.055519930867299616	-0.001932391554779463	-0.009877985427396265	0.029620330194101475	-0.057079532923367954	-0.06724467158184891	0.05858390524842271
IRAK3	-0.03509476043314589	-0.03764979700289065	-0.025986714658578863	-0.0222621806175803	0.024459705892337043	0.03179682770109344	-0.03060327174456722	0.045794733822398764	0.049157163236472304	-0.0071494744243634474	-0.002646363940096811	0.031762427402248966	-0.061090826297239324	-0.034315063209205986	0.007338754320647681
IRAK4	-0.042202338577576444	-0.04554977297718307	-0.02787155364357577	-0.029768581191908654	0.03494709963733305	0.06236109869890411	0.05006512389117907	-0.01308526874767144	0.04972796079521735	0.04800400096199673	-0.009757598143782829	-0.006951183433227068	0.012554192656064828	-0.005225326599760894	0.08703744147711533
ITK	-0.03751649983772009	-0.04114084102914442	-0.02730123558072343	-0.014718619160459728	0.0044933767245046215	0.00037856100012308164	-0.037935854570461405	0.03877938707522468	0.029585825786431773	-0.006869133317043575	0.009401133532935748	0.039343216301818834	-0.025870687092153784	0.010128732715176282	-0.016029929532907956
JAK1	-0.03580957055294071	-0.04052813709422137	-0.03841158381239869	-0.030001454072490562	-0.009989579712232424	0.00486607137526991	0.006954737988110726	-0.03293155963184915	0.006334501772604826	0.00843739916684131	0.042449854764231625	0.03613795147366939	0.03365203993154833	0.014102565519696835	0.04627778081192806
JAK2	-0.03934597157650812	-0.044174321363040094	-0.03696548036289882	-0.021753535174425964	-0.014302767783911687	-0.012130714887191939	-0.0098166300897051	-0.020684974832291262	-0.012323184274225789	-0.01034972237613317	0.04473942488124333	0.03617201952065708	0.008647813744459477	-0.014487017773025489	0.0495561646280525
JAK3	-0.03921104549020773	-0.04447053897585312	-0.04487555327865902	-0.03198735251639838	-0.01504128530010748	-0.003582954280747179	-0.010029454638892278	-0.02562809806692038	-0.0029219391770390806	-0.012096394710055032	0.05227588571332422	0.0489587928948237	0.01140417722592542	-0.01181267661432495	0.06177439460656734
KALRN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KDR	-0.05566399011129455	-0.059160391342170444	0.005440880473524691	0.03563352684815904	-0.007079379398322452	-0.05426417440138934	0.017367437448990136	-0.016917186600826584	-0.03676841325504119	0.05254636406253213	0.049299791449160066	0.002535497024370496	0.027894163348568816	0.0034931698464693507	-0.027617891000107885
KHK	-0.1158341109690918	0.10105880528573602	-0.002413393282940211	-0.0025252924549327704	0.00492183133767384	0.03770017657987526	-0.042691470926624224	-0.10181250860403168	-0.20448347920797927	0.16981151248218027	-0.40089896983017376	0.37491547779455586	0.05108984590229636	-0.06393191673012306	-0.010416914406755478
KIT	-0.04014500503171046	-0.04516262165448485	-0.03432835123756533	-0.016137909778520167	-0.013669949433167442	-0.026348419106340497	-0.021940705285775415	0.009957460170783415	-0.06923750252293744	-0.05131627273602949	-0.05931170804687902	-0.07899654247472021	-0.004944181745013091	-0.005292713897384344	-0.009250059421147006
KSR1	-0.045154885324699294	-0.04655626059067447	0.017590654143567367	0.04814316971282893	0.0106365571744635	-0.047438737200714905	-0.03355534457414511	0.0509613481480158	-0.007475767573768309	0.018321482272299867	0.0221632001374641	0.029386925884476663	-0.015178497729194905	-0.00010140044688884108	0.008955906534909668
KSR2	-0.0393509685300308	-0.04164392924172898	-0.0014163246193670887	0.02197811754134667	0.0025363104569857808	-0.03147763955653699	-0.023509467550960114	0.023237155220576147	-0.012438495202637878	0.004821441834267685	0.02895576331392378	0.02905145635367765	-0.016655294506007178	-0.008832995110343321	0.013290045636756806
LATS1	-0.04190753373971056	0.005612415949401946	0.06874615651703128	-0.06973114054684397	-0.16407022191745338	0.12488702569886827	0.12956470279337526	0.18447842243176107	-0.11273465350942441	-0.041759011761868886	0.07420820842698213	0.07066367008803529	0.07210015651972579	0.0777915486473997	-0.06476907494458677
LATS2	-0.04190753373971056	0.005612415949401946	0.06874615651703128	-0.06973114054684397	-0.16407022191745338	0.12488702569886827	0.12956470279337526	0.18447842243176107	-0.11273465350942441	-0.041759011761868886	0.07420820842698213	0.07066367008803529	0.07210015651972579	0.0777915486473997	-0.06476907494458677
LCK	-0.035530286925758436	-0.03986011235803566	-0.031043881261929574	-0.03049932022025308	0.0010312257295537063	0.024481054146545993	0.04503177369824417	-0.049879811575908393	0.019019821260152957	0.048467341833092654	0.01608032961391384	-0.0019833544198959263	0.07305170039698165	0.06172076878935404	0.006845435346484066
LIMK1	-0.04856655389016612	-0.05197852168513948	-0.029398886588504734	-0.03343002835164544	0.04353323502822976	0.07194531904972101	0.06444889951176914	-0.0057107701192971715	0.05234984322922569	0.06262315744240857	-0.014499443129861699	-0.030848530675161738	-0.060687591738830295	-0.07112857712512641	0.01144816602090281
LIMK2	-0.04653806060064352	-0.04959559941857646	-0.028528510457473913	-0.030912482725213557	0.04388345562927022	0.07072979877551926	0.06529525738539947	-0.007298742346275696	0.0390685188556272	0.05029970720097261	-0.009739303090578707	-0.032505702630070486	-0.07966327284133132	-0.10893271117763462	0.047444042041596655
LMTK2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
