names	cluster
GRK3	2
CLK1	2
FGFR4	3
PRKG2	1
BRD3	2
RIOK2	2
CAMK1	2
TP53RK	2
PIK3C3	2
CDK12	2
AKT3	1
PKMYT1	3
CAMK1G	2
PFKM	2
MAP4K2	3
RET	1
TAOK2	3
HIPK1	2
DYRK3	2
NTRK2	1
LTK	1
STK40	3
STK33	2
NEK1	2
TSSK2	2
EPHA5	1
DCLK2	2
ROS1	1
WNK2	1
CDK15	2
NME7	2
FN3KRP	1
IRAK2	3
PAK5	1
PRKX	3
EPHA7	1
ACVR1C	2
MAP3K13	3
PCK2	2
ACVR2B	3
EPHB6	1
MAP3K6	3
EPHA6	1
ULK2	2
MAP4K3	3
FLT3	1
NEK10	3
MYLK3	3
AXL	1
CDK14	2
EIF2AK1	1
CSNK1G1	3
CSNK1G2	3
CDK17	2
CDK18	1
NEK3	2
CAMK1D	2
EPHA10	1
PEAK1	1
DSTYK	2
PDK3	1
VRK2	3
SCYL1	2
PRKY	3
MAST3	2
IP6K3	3
MINK1	3
MAP3K21	3
TNK1	2
PRPF4B	2
PRKD3	2
PIKFYVE	2
STK17B	1
TRIB1	3
IP6K1	2
PPIP5K2	2
SCYL2	2
PTK7	2
STK31	2
ROR2	3
PIK3R4	2
RIPK4	2
NEK5	2
CAMKV	2
PDIK1L	1
ADCK2	3
SMG1	1
CSNK1G3	2
TNIK	3
IP6K2	2
PGK2	2
CDKL4	2
WEE2	2
MUSK	1
CAMK4	2
MAPKAPK2	3
DCK	2
TEX14	2
GRK6	2
MAST4	3
STK10	2
TSSK3	3
STK38L	2
TRIB2	2
TIE1	3
MAPKAPK3	3
CDK11A	2
CDK11B	2
PLK3	2
TSSK1B	2
CHKA	1
CHKB	2
NEK9	2
MASTL	2
NME3	2
INSRR	1
PLK2	2
AK2	2
AAK1	2
TESK2	2
DCLK1	2
TRPM7	2
CIT	1
AGK	1
GALK1	2
GUCY2D	1
MARK1	2
PAN3	2
STYK1	3
PRAG1	1
COQ8A	2
UHMK1	2
TRPM6	2
ADK	2
AK1	3
RNASEL	2
PPIP5K1	2
IPMK	2
PKN3	3
NRK	3
MAP3K9	3
SRMS	2
DDR1	2
FASTKD5	2
NPR1	2
CDC42BPG	1
CLK4	1
COQ8B	2
CDK10	2
NRBP2	1
ADCK1	3
SBK1	2
BCKDK	3
PDK4	1
CKMT2	2
CDKL2	2
GRK1	2
GRK7	2
WNK3	2
HUNK	3
